datetime,datetime,year,month,day,random,sazonal,timeSeries
2060-01-01 00:00:00,2060-01-01 00:00:00,2060,1,1,0.5491962092047871,1.0,10.549196209204787
2060-01-01 01:00:00,2060-01-01 01:00:00,2060,1,1,0.015118945103682724,0.9999997588734665,10.015116533838349
2060-01-01 02:00:00,2060-01-01 02:00:00,2060,1,1,0.25397655781688744,0.9999990354939822,10.25396691275671
2060-01-01 03:00:00,2060-01-01 03:00:00,2060,1,1,0.4720919105100041,0.999997829861896,10.472070209128963
2060-01-01 04:00:00,2060-01-01 04:00:00,2060,1,1,0.7599463378239322,0.9999961419777894,10.759907757601825
2060-01-01 05:00:00,2060-01-01 05:00:00,2060,1,1,0.5840638712042288,0.9999939718424762,10.584003589628992
2060-01-01 06:00:00,2060-01-01 06:00:00,2060,1,1,0.6144118874439293,0.9999913194570031,10.61432508201396
2060-01-01 07:00:00,2060-01-01 07:00:00,2060,1,1,0.45325342428182525,0.9999881848226492,10.453135272508318
2060-01-01 08:00:00,2060-01-01 08:00:00,2060,1,1,0.8430324654294872,0.9999845679409262,10.84287814483875
2060-01-01 09:00:00,2060-01-01 09:00:00,2060,1,1,0.9996284047575585,0.9999804688135782,10.99943309289334
2060-01-01 10:00:00,2060-01-01 10:00:00,2060,1,1,0.3945753424448598,0.9999758874425823,10.394334216870682
2060-01-01 11:00:00,2060-01-01 11:00:00,2060,1,1,0.9867932519666917,0.9999708238301476,10.986501490268168
2060-01-01 12:00:00,2060-01-01 12:00:00,2060,1,1,0.4018810881998174,0.9999652779787161,10.401533867986979
2060-01-01 13:00:00,2060-01-01 13:00:00,2060,1,1,0.3883464588618163,0.9999592498909624,10.387938957771441
2060-01-01 14:00:00,2060-01-01 14:00:00,2060,1,1,0.9332009594627315,0.9999527395697936,10.932728355160666
2060-01-01 15:00:00,2060-01-01 15:00:00,2060,1,1,0.5383425539675494,0.9999457470183493,10.537800024151043
2060-01-01 16:00:00,2060-01-01 16:00:00,2060,1,1,0.42469130604014826,0.9999382722400014,10.424074028440163
2060-01-01 17:00:00,2060-01-01 17:00:00,2060,1,1,0.12378823458276766,0.9999303152383551,10.123091386966319
2060-01-01 18:00:00,2060-01-01 18:00:00,2060,1,1,0.10841192893513696,0.9999218760172474,10.10763068910761
2060-01-01 19:00:00,2060-01-01 19:00:00,2060,1,1,0.9584763903053078,0.999912954580748,10.957605936112788
2060-01-01 20:00:00,2060-01-01 20:00:00,2060,1,1,0.7312211260705573,0.9999035509331596,10.730256635402155
2060-01-01 21:00:00,2060-01-01 21:00:00,2060,1,1,0.8295038320542235,0.9998936650790171,10.828440482844394
