datetime,datetime,year,month,day,random,sazonal,timeSeries
2032-01-01 00:00:00,2032-01-01 00:00:00,2032,1,1,0.39175656201643205,1.0,10.391756562016432
2032-01-01 01:00:00,2032-01-01 01:00:00,2032,1,1,0.13601343381098685,0.9999997588734665,10.136011022545652
2032-01-01 02:00:00,2032-01-01 02:00:00,2032,1,1,0.0785649118919155,0.9999990354939822,10.078555266831737
2032-01-01 03:00:00,2032-01-01 03:00:00,2032,1,1,0.3751243488579844,0.999997829861896,10.375102647476943
2032-01-01 04:00:00,2032-01-01 04:00:00,2032,1,1,0.037106502766848015,0.9999961419777894,10.037067922544741
2032-01-01 05:00:00,2032-01-01 05:00:00,2032,1,1,0.21938918801519358,0.9999939718424762,10.219328906439957
2032-01-01 06:00:00,2032-01-01 06:00:00,2032,1,1,0.21738064079930997,0.9999913194570031,10.21729383536934
2032-01-01 07:00:00,2032-01-01 07:00:00,2032,1,1,8.631904189193573e-05,0.9999881848226492,9.999968167268383
2032-01-01 08:00:00,2032-01-01 08:00:00,2032,1,1,0.3944340889941874,0.9999845679409262,10.394279768403448
2032-01-01 09:00:00,2032-01-01 09:00:00,2032,1,1,0.14307423684275844,0.9999804688135782,10.142878924978541
2032-01-01 10:00:00,2032-01-01 10:00:00,2032,1,1,0.21613545008375012,0.9999758874425823,10.215894324509572
2032-01-01 11:00:00,2032-01-01 11:00:00,2032,1,1,0.533202586440063,0.9999708238301476,10.53291082474154
2032-01-01 12:00:00,2032-01-01 12:00:00,2032,1,1,0.007094815752450634,0.9999652779787161,10.006747595539613
2032-01-01 13:00:00,2032-01-01 13:00:00,2032,1,1,0.7324670837115946,0.9999592498909624,10.732059582621218
2032-01-01 14:00:00,2032-01-01 14:00:00,2032,1,1,0.3949142212131126,0.9999527395697936,10.394441616911047
2032-01-01 15:00:00,2032-01-01 15:00:00,2032,1,1,0.9499819469848321,0.9999457470183493,10.949439417168325
2032-01-01 16:00:00,2032-01-01 16:00:00,2032,1,1,0.19419438137620726,0.9999382722400014,10.19357710377622
2032-01-01 17:00:00,2032-01-01 17:00:00,2032,1,1,0.5258337089554007,0.9999303152383551,10.525136861338952
2032-01-01 18:00:00,2032-01-01 18:00:00,2032,1,1,0.6178276326286394,0.9999218760172474,10.617046392801113
2032-01-01 19:00:00,2032-01-01 19:00:00,2032,1,1,0.4966396989896762,0.999912954580748,10.495769244797158
2032-01-01 20:00:00,2032-01-01 20:00:00,2032,1,1,0.3410372761289001,0.9999035509331596,10.340072785460496
2032-01-01 21:00:00,2032-01-01 21:00:00,2032,1,1,0.9853473495487269,0.9998936650790171,10.984284000338898
2032-01-01 22:00:00,2032-01-01 22:00:00,2032,1,1,0.6581523773993122,0.9998832970230879,10.656985347630192
2032-01-01 23:00:00,2032-01-01 23:00:00,2032,1,1,0.4960891773219759,0.9998724467703719,10.494813645025694
2032-01-02 00:00:00,2032-01-02 00:00:00,2032,1,2,0.16464132887360394,0.9998611143261019,10.163252472134623
2032-01-02 01:00:00,2032-01-02 01:00:00,2032,1,2,0.6398668473065361,0.9998492996957429,10.638359844263965
2032-01-02 02:00:00,2032-01-02 02:00:00,2032,1,2,0.5950372057211233,0.9998370028849926,10.59340723457105
2032-01-02 03:00:00,2032-01-02 03:00:00,2032,1,2,0.6237088563100671,0.999824223899781,10.621951095307876
2032-01-02 04:00:00,2032-01-02 04:00:00,2032,1,2,0.7260838354118583,0.9998109627462709,10.724193462874567
2032-01-02 05:00:00,2032-01-02 05:00:00,2032,1,2,0.025760037434605865,0.9997972194308576,10.023732231743184
2032-01-02 06:00:00,2032-01-02 06:00:00,2032,1,2,0.30958114730797803,0.9997829939601689,10.307411086909667
2032-01-02 07:00:00,2032-01-02 07:00:00,2032,1,2,0.11096864772470627,0.999768286341065,10.108651511135355
2032-01-02 08:00:00,2032-01-02 08:00:00,2032,1,2,0.4781765642013721,0.9997530965806385,10.475707530007757
2032-01-02 09:00:00,2032-01-02 09:00:00,2032,1,2,0.5263533937215535,0.999737424686215,10.523727640583703
2032-01-02 10:00:00,2032-01-02 10:00:00,2032,1,2,0.9146830803906201,0.9997212706653522,10.911895787044143
2032-01-02 11:00:00,2032-01-02 11:00:00,2032,1,2,0.030336995150646806,0.9997046345258405,10.02738334040905
2032-01-02 12:00:00,2032-01-02 12:00:00,2032,1,2,0.8496079950827954,0.9996875162757026,10.846483157839822
2032-01-02 13:00:00,2032-01-02 13:00:00,2032,1,2,0.38991553531311174,0.9996699159231939,10.38661469454505
2032-01-02 14:00:00,2032-01-02 14:00:00,2032,1,2,0.278929097460177,0.9996518334768022,10.275447432228198
2032-01-02 15:00:00,2032-01-02 15:00:00,2032,1,2,0.5697674991240319,0.9996332689452478,10.56610018857651
2032-01-02 16:00:00,2032-01-02 16:00:00,2032,1,2,0.5702122635100477,0.9996142223374836,10.566354486884883
2032-01-02 17:00:00,2032-01-02 17:00:00,2032,1,2,0.7049396971310973,0.9995946936626949,10.700886633758047
2032-01-02 18:00:00,2032-01-02 18:00:00,2032,1,2,0.539911243094171,0.9995746829302993,10.535658072397164
2032-01-02 19:00:00,2032-01-02 19:00:00,2032,1,2,0.34054851607728776,0.9995541901499472,10.33609041757676
2032-01-02 20:00:00,2032-01-02 20:00:00,2032,1,2,0.22587705142957837,0.9995332153315211,10.221209204744788
2032-01-02 21:00:00,2032-01-02 21:00:00,2032,1,2,0.5015790941323596,0.9995117584851364,10.496696678983724
2032-01-02 22:00:00,2032-01-02 22:00:00,2032,1,2,0.052637521600319204,0.9994898196211406,10.047535717811725
2032-01-02 23:00:00,2032-01-02 23:00:00,2032,1,2,0.4445054251005828,0.9994673987501137,10.439179412601721
2032-01-03 00:00:00,2032-01-03 00:00:00,2032,1,3,0.7211534600662728,0.9994444958828685,10.715598418894958
2032-01-03 01:00:00,2032-01-03 01:00:00,2032,1,3,0.30023119732604187,0.9994211110304497,10.29444230763054
2032-01-03 02:00:00,2032-01-03 02:00:00,2032,1,3,0.744380166422568,0.999397244204135,10.738352608463918
2032-01-03 03:00:00,2032-01-03 03:00:00,2032,1,3,0.11195736760131114,0.999372895415434,10.10568632175565
2032-01-03 04:00:00,2032-01-03 04:00:00,2032,1,3,0.6480251533443677,0.999348064676089,10.641505800105257
2032-01-03 05:00:00,2032-01-03 05:00:00,2032,1,3,0.8629880973325221,0.999322751998075,10.856215617313271
2032-01-03 06:00:00,2032-01-03 06:00:00,2032,1,3,0.004709915421745148,0.9992969573935987,9.997679489357733
2032-01-03 07:00:00,2032-01-03 07:00:00,2032,1,3,0.09533523661914356,0.9992706808750998,10.088042045370143
2032-01-03 08:00:00,2032-01-03 08:00:00,2032,1,3,0.7087664816917909,0.9992439224552503,10.701205706244293
2032-01-03 09:00:00,2032-01-03 09:00:00,2032,1,3,0.520662716717092,0.9992166821469545,10.512829538186637
2032-01-03 10:00:00,2032-01-03 10:00:00,2032,1,3,0.6580399088878827,0.999188959963349,10.649929508521373
2032-01-03 11:00:00,2032-01-03 11:00:00,2032,1,3,0.8402129215892253,0.9991607559178031,10.831820480767256
2032-01-03 12:00:00,2032-01-03 12:00:00,2032,1,3,0.37224883628183414,0.9991320700239181,10.363569536521016
2032-01-03 13:00:00,2032-01-03 13:00:00,2032,1,3,0.3728525467352499,0.9991029022955281,10.36388156969053
2032-01-03 14:00:00,2032-01-03 14:00:00,2032,1,3,0.6286256185103131,0.9990732527466991,10.619358145977303
2032-01-03 15:00:00,2032-01-03 15:00:00,2032,1,3,0.36162697431361257,0.9990431213917298,10.35205818823091
2032-01-03 16:00:00,2032-01-03 16:00:00,2032,1,3,0.5166769249740994,0.9990125082451511,10.50680200742561
2032-01-03 17:00:00,2032-01-03 17:00:00,2032,1,3,0.9190413782636347,0.9989814133217262,10.908855511480898
2032-01-03 18:00:00,2032-01-03 18:00:00,2032,1,3,0.9675673995350617,0.9989498366364509,10.95706576589957
2032-01-03 19:00:00,2032-01-03 19:00:00,2032,1,3,0.07843117724640991,0.998917778204553,10.06760895929194
2032-01-03 20:00:00,2032-01-03 20:00:00,2032,1,3,0.9679335546859302,0.9988852380414929,10.956785935100859
2032-01-03 21:00:00,2032-01-03 21:00:00,2032,1,3,0.3283442661545741,0.998852216162963,10.316866427784204
2032-01-03 22:00:00,2032-01-03 22:00:00,2032,1,3,0.3800128373343724,0.9988187125848885,10.368199963183258
2032-01-03 23:00:00,2032-01-03 23:00:00,2032,1,3,0.3891828459118155,0.9987847273234264,10.37703011914608
2032-01-04 00:00:00,2032-01-04 00:00:00,2032,1,4,0.6246447969697335,0.9987502603949663,10.612147400919396
2032-01-04 01:00:00,2032-01-04 01:00:00,2032,1,4,0.7743750041915773,0.9987153118161298,10.761528122352876
2032-01-04 02:00:00,2032-01-04 02:00:00,2032,1,4,0.40004752112131425,0.9986798816037711,10.386846337159025
2032-01-04 03:00:00,2032-01-04 03:00:00,2032,1,4,0.5474956629831332,0.9986439697749765,10.533935360732897
2032-01-04 04:00:00,2032-01-04 04:00:00,2032,1,4,0.8092540695429651,0.9986075763470647,10.79532983301361
2032-01-04 05:00:00,2032-01-04 05:00:00,2032,1,4,0.5611207076191504,0.9985707013375863,10.546827720995013
2032-01-04 06:00:00,2032-01-04 06:00:00,2032,1,4,0.9999017500076918,0.9985333447643246,10.985235197650937
2032-01-04 07:00:00,2032-01-04 07:00:00,2032,1,4,0.2795308935486924,0.9984955066452949,10.264485960001641
2032-01-04 08:00:00,2032-01-04 08:00:00,2032,1,4,0.3193780106942117,0.9984571869987445,10.303949880681657
2032-01-04 09:00:00,2032-01-04 09:00:00,2032,1,4,0.36719639586345143,0.9984183858431536,10.351380254294988
2032-01-04 10:00:00,2032-01-04 10:00:00,2032,1,4,0.6595459012978442,0.9983791031972338,10.643336933270183
