datetime,datetime,year,month,day,random,sazonal,timeSeries
2050-01-01 00:00:00,2050-01-01 00:00:00,2050,1,1,0.6210144370401874,1.0,10.621014437040188
2050-01-01 01:00:00,2050-01-01 01:00:00,2050,1,1,0.09957087051821378,0.9999997588734665,10.099568459252879
2050-01-01 02:00:00,2050-01-01 02:00:00,2050,1,1,0.0960450547489553,0.9999990354939822,10.096035409688778
2050-01-01 03:00:00,2050-01-01 03:00:00,2050,1,1,0.013072039545122038,0.999997829861896,10.013050338164081
2050-01-01 04:00:00,2050-01-01 04:00:00,2050,1,1,0.3946925509189032,0.9999961419777894,10.394653970696796
2050-01-01 05:00:00,2050-01-01 05:00:00,2050,1,1,0.05781785684888585,0.9999939718424762,10.057757575273648
2050-01-01 06:00:00,2050-01-01 06:00:00,2050,1,1,0.1638677549767752,0.9999913194570031,10.163780949546807
2050-01-01 07:00:00,2050-01-01 07:00:00,2050,1,1,0.42115109996589006,0.9999881848226492,10.421032948192382
2050-01-01 08:00:00,2050-01-01 08:00:00,2050,1,1,0.49857264310023774,0.9999845679409262,10.4984183225095
2050-01-01 09:00:00,2050-01-01 09:00:00,2050,1,1,0.8407526705187773,0.9999804688135782,10.840557358654559
2050-01-01 10:00:00,2050-01-01 10:00:00,2050,1,1,0.6631491573473391,0.9999758874425823,10.662908031773162
2050-01-01 11:00:00,2050-01-01 11:00:00,2050,1,1,0.3080613474488362,0.9999708238301476,10.307769585750313
2050-01-01 12:00:00,2050-01-01 12:00:00,2050,1,1,0.5055948685971106,0.9999652779787161,10.505247648384273
2050-01-01 13:00:00,2050-01-01 13:00:00,2050,1,1,0.6430831741141008,0.9999592498909624,10.642675673023724
2050-01-01 14:00:00,2050-01-01 14:00:00,2050,1,1,0.2810494550772221,0.9999527395697936,10.280576850775157
2050-01-01 15:00:00,2050-01-01 15:00:00,2050,1,1,0.3599371617788517,0.9999457470183493,10.359394631962346
2050-01-01 16:00:00,2050-01-01 16:00:00,2050,1,1,0.6300875930908365,0.9999382722400014,10.62947031549085
2050-01-01 17:00:00,2050-01-01 17:00:00,2050,1,1,0.43101001530711613,0.9999303152383551,10.430313167690667
2050-01-01 18:00:00,2050-01-01 18:00:00,2050,1,1,0.3152533615800699,0.9999218760172474,10.314472121752543
2050-01-01 19:00:00,2050-01-01 19:00:00,2050,1,1,0.6972407520329583,0.999912954580748,10.696370297840438
2050-01-01 20:00:00,2050-01-01 20:00:00,2050,1,1,0.41463492138980296,0.9999035509331596,10.4136704307214
2050-01-01 21:00:00,2050-01-01 21:00:00,2050,1,1,0.8195468512748788,0.9998936650790171,10.81848350206505
2050-01-01 22:00:00,2050-01-01 22:00:00,2050,1,1,0.32618034687649033,0.9998832970230879,10.32501331710737
2050-01-01 23:00:00,2050-01-01 23:00:00,2050,1,1,0.32721071880803876,0.9998724467703719,10.325935186511757
2050-01-02 00:00:00,2050-01-02 00:00:00,2050,1,2,0.06896667818700675,0.9998611143261019,10.067577821448026
2050-01-02 01:00:00,2050-01-02 01:00:00,2050,1,2,0.562092406955275,0.9998492996957429,10.560585403912704
2050-01-02 02:00:00,2050-01-02 02:00:00,2050,1,2,0.4789008198276854,0.9998370028849926,10.477270848677612
2050-01-02 03:00:00,2050-01-02 03:00:00,2050,1,2,0.7799902089894365,0.999824223899781,10.778232447987246
2050-01-02 04:00:00,2050-01-02 04:00:00,2050,1,2,0.13735021085675347,0.9998109627462709,10.135459838319463
2050-01-02 05:00:00,2050-01-02 05:00:00,2050,1,2,0.4567608363052772,0.9997972194308576,10.454733030613854
2050-01-02 06:00:00,2050-01-02 06:00:00,2050,1,2,0.7277451254322362,0.9997829939601689,10.725575065033924
2050-01-02 07:00:00,2050-01-02 07:00:00,2050,1,2,0.8849240758839273,0.999768286341065,10.882606939294575
2050-01-02 08:00:00,2050-01-02 08:00:00,2050,1,2,0.13453375035927528,0.9997530965806385,10.13206471616566
2050-01-02 09:00:00,2050-01-02 09:00:00,2050,1,2,0.8535361064006695,0.999737424686215,10.850910353262819
2050-01-02 10:00:00,2050-01-02 10:00:00,2050,1,2,0.3193260614326895,0.9997212706653522,10.316538768086213
2050-01-02 11:00:00,2050-01-02 11:00:00,2050,1,2,0.7492643979119882,0.9997046345258405,10.746310743170392
2050-01-02 12:00:00,2050-01-02 12:00:00,2050,1,2,0.6519978223427895,0.9996875162757026,10.648872985099816
2050-01-02 13:00:00,2050-01-02 13:00:00,2050,1,2,0.9711752117144339,0.9996699159231939,10.967874370946372
2050-01-02 14:00:00,2050-01-02 14:00:00,2050,1,2,0.2095497118289268,0.9996518334768022,10.206068046596949
2050-01-02 15:00:00,2050-01-02 15:00:00,2050,1,2,0.7847215948415813,0.9996332689452478,10.78105428429406
2050-01-02 16:00:00,2050-01-02 16:00:00,2050,1,2,0.7199509804384168,0.9996142223374836,10.716093203813253
2050-01-02 17:00:00,2050-01-02 17:00:00,2050,1,2,0.050318871107886465,0.9995946936626949,10.046265807734837
2050-01-02 18:00:00,2050-01-02 18:00:00,2050,1,2,0.2779199489869939,0.9995746829302993,10.273666778289988
2050-01-02 19:00:00,2050-01-02 19:00:00,2050,1,2,0.7364258056617136,0.9995541901499472,10.731967707161186
2050-01-02 20:00:00,2050-01-02 20:00:00,2050,1,2,0.727284836368436,0.9995332153315211,10.722616989683647
2050-01-02 21:00:00,2050-01-02 21:00:00,2050,1,2,0.543246994960493,0.9995117584851364,10.538364579811857
2050-01-02 22:00:00,2050-01-02 22:00:00,2050,1,2,0.16079472708238052,0.9994898196211406,10.155692923293786
2050-01-02 23:00:00,2050-01-02 23:00:00,2050,1,2,0.9691321259101668,0.9994673987501137,10.963806113411305
2050-01-03 00:00:00,2050-01-03 00:00:00,2050,1,3,0.16603620987704026,0.9994444958828685,10.160481168705726
2050-01-03 01:00:00,2050-01-03 01:00:00,2050,1,3,0.5525413552650774,0.9994211110304497,10.546752465569575
2050-01-03 02:00:00,2050-01-03 02:00:00,2050,1,3,0.3859047282332133,0.999397244204135,10.379877170274565
2050-01-03 03:00:00,2050-01-03 03:00:00,2050,1,3,0.565264135899455,0.999372895415434,10.558993090053793
2050-01-03 04:00:00,2050-01-03 04:00:00,2050,1,3,0.7521505227202515,0.999348064676089,10.745631169481141
2050-01-03 05:00:00,2050-01-03 05:00:00,2050,1,3,0.5357192885920599,0.999322751998075,10.528946808572808
2050-01-03 06:00:00,2050-01-03 06:00:00,2050,1,3,0.6815867132638592,0.9992969573935987,10.674556287199847
2050-01-03 07:00:00,2050-01-03 07:00:00,2050,1,3,0.5168123864996848,0.9992706808750998,10.509519195250684
2050-01-03 08:00:00,2050-01-03 08:00:00,2050,1,3,0.6307967075233079,0.9992439224552503,10.62323593207581
2050-01-03 09:00:00,2050-01-03 09:00:00,2050,1,3,0.37043001780672,0.9992166821469545,10.362596839276264
2050-01-03 10:00:00,2050-01-03 10:00:00,2050,1,3,0.7718454698538669,0.999188959963349,10.763735069487357
2050-01-03 11:00:00,2050-01-03 11:00:00,2050,1,3,0.39847399003496087,0.9991607559178031,10.390081549212992
2050-01-03 12:00:00,2050-01-03 12:00:00,2050,1,3,0.312385238096212,0.9991320700239181,10.303705938335394
2050-01-03 13:00:00,2050-01-03 13:00:00,2050,1,3,0.1350196986366411,0.9991029022955281,10.126048721591923
2050-01-03 14:00:00,2050-01-03 14:00:00,2050,1,3,0.47542514341810316,0.9990732527466991,10.466157670885094
2050-01-03 15:00:00,2050-01-03 15:00:00,2050,1,3,0.25423218119944824,0.9990431213917298,10.244663395116746
2050-01-03 16:00:00,2050-01-03 16:00:00,2050,1,3,0.47707769319213655,0.9990125082451511,10.467202775643647
2050-01-03 17:00:00,2050-01-03 17:00:00,2050,1,3,0.4259273952264355,0.9989814133217262,10.415741528443698
2050-01-03 18:00:00,2050-01-03 18:00:00,2050,1,3,0.6843483394579428,0.9989498366364509,10.67384670582245
2050-01-03 19:00:00,2050-01-03 19:00:00,2050,1,3,0.20876469273028953,0.998917778204553,10.19794247477582
2050-01-03 20:00:00,2050-01-03 20:00:00,2050,1,3,0.42061344154036273,0.9988852380414929,10.409465821955292
2050-01-03 21:00:00,2050-01-03 21:00:00,2050,1,3,0.5669652468861831,0.998852216162963,10.555487408515813
2050-01-03 22:00:00,2050-01-03 22:00:00,2050,1,3,0.04987702893251322,0.9988187125848885,10.038064154781399
2050-01-03 23:00:00,2050-01-03 23:00:00,2050,1,3,0.7515068144121866,0.9987847273234264,10.73935408764645
2050-01-04 00:00:00,2050-01-04 00:00:00,2050,1,4,0.9608137171724109,0.9987502603949663,10.948316321122073
2050-01-04 01:00:00,2050-01-04 01:00:00,2050,1,4,0.5363509090271033,0.9987153118161298,10.523504027188402
2050-01-04 02:00:00,2050-01-04 02:00:00,2050,1,4,0.4139857202267042,0.9986798816037711,10.400784536264414
2050-01-04 03:00:00,2050-01-04 03:00:00,2050,1,4,0.40092411560040364,0.9986439697749765,10.387363813350168
