datetime,datetime,year,month,day,random,sazonal,timeSeries
2005-01-01 00:00:00,2005-01-01 00:00:00,2005,1,1,0.7242902294089719,1.0,10.724290229408972
2005-01-01 01:00:00,2005-01-01 01:00:00,2005,1,1,0.9547121315328561,0.9999997588734665,10.954709720267521
2005-01-01 02:00:00,2005-01-01 02:00:00,2005,1,1,0.7803520769981207,0.9999990354939822,10.780342431937942
2005-01-01 03:00:00,2005-01-01 03:00:00,2005,1,1,0.47553381315017185,0.999997829861896,10.475512111769131
2005-01-01 04:00:00,2005-01-01 04:00:00,2005,1,1,0.8743260755258977,0.9999961419777894,10.874287495303792
2005-01-01 05:00:00,2005-01-01 05:00:00,2005,1,1,0.43281295699279165,0.9999939718424762,10.432752675417554
2005-01-01 06:00:00,2005-01-01 06:00:00,2005,1,1,0.9459274975257016,0.9999913194570031,10.945840692095732
2005-01-01 07:00:00,2005-01-01 07:00:00,2005,1,1,0.6990755174708098,0.9999881848226492,10.698957365697302
2005-01-01 08:00:00,2005-01-01 08:00:00,2005,1,1,0.23489663252452586,0.9999845679409262,10.234742311933788
2005-01-01 09:00:00,2005-01-01 09:00:00,2005,1,1,0.5107119830374044,0.9999804688135782,10.510516671173187
2005-01-01 10:00:00,2005-01-01 10:00:00,2005,1,1,0.27131149328230897,0.9999758874425823,10.27107036770813
2005-01-01 11:00:00,2005-01-01 11:00:00,2005,1,1,0.6854120263694445,0.9999708238301476,10.685120264670921
2005-01-01 12:00:00,2005-01-01 12:00:00,2005,1,1,0.887911598221839,0.9999652779787161,10.887564378009001
2005-01-01 13:00:00,2005-01-01 13:00:00,2005,1,1,0.8498296881899033,0.9999592498909624,10.849422187099528
2005-01-01 14:00:00,2005-01-01 14:00:00,2005,1,1,0.5098977665790885,0.9999527395697936,10.509425162277024
2005-01-01 15:00:00,2005-01-01 15:00:00,2005,1,1,0.5312285140311391,0.9999457470183493,10.530685984214633
2005-01-01 16:00:00,2005-01-01 16:00:00,2005,1,1,0.4208963597485462,0.9999382722400014,10.42027908214856
2005-01-01 17:00:00,2005-01-01 17:00:00,2005,1,1,0.007174961609126673,0.9999303152383551,10.006478113992678
2005-01-01 18:00:00,2005-01-01 18:00:00,2005,1,1,0.7517967113679335,0.9999218760172474,10.751015471540407
2005-01-01 19:00:00,2005-01-01 19:00:00,2005,1,1,0.5895616508698498,0.999912954580748,10.588691196677331
2005-01-01 20:00:00,2005-01-01 20:00:00,2005,1,1,0.7556322792411249,0.9999035509331596,10.754667788572721
2005-01-01 21:00:00,2005-01-01 21:00:00,2005,1,1,0.6953205597860973,0.9998936650790171,10.694257210576268
2005-01-01 22:00:00,2005-01-01 22:00:00,2005,1,1,0.43061125757556296,0.9998832970230879,10.429444227806442
2005-01-01 23:00:00,2005-01-01 23:00:00,2005,1,1,0.3643773709571676,0.9998724467703719,10.363101838660887
2005-01-02 00:00:00,2005-01-02 00:00:00,2005,1,2,0.16138737902373712,0.9998611143261019,10.159998522284756
2005-01-02 01:00:00,2005-01-02 01:00:00,2005,1,2,0.5307658112903211,0.9998492996957429,10.52925880824775
2005-01-02 02:00:00,2005-01-02 02:00:00,2005,1,2,0.2282259375018727,0.9998370028849926,10.226595966351798
2005-01-02 03:00:00,2005-01-02 03:00:00,2005,1,2,0.8909960746372823,0.999824223899781,10.889238313635092
2005-01-02 04:00:00,2005-01-02 04:00:00,2005,1,2,0.2321426171731228,0.9998109627462709,10.230252244635832
2005-01-02 05:00:00,2005-01-02 05:00:00,2005,1,2,0.5018618448299234,0.9997972194308576,10.4998340391385
2005-01-02 06:00:00,2005-01-02 06:00:00,2005,1,2,0.36629356549652725,0.9997829939601689,10.364123505098215
2005-01-02 07:00:00,2005-01-02 07:00:00,2005,1,2,0.6592030243655306,0.999768286341065,10.656885887776179
2005-01-02 08:00:00,2005-01-02 08:00:00,2005,1,2,0.4378951603824568,0.9997530965806385,10.435426126188842
2005-01-02 09:00:00,2005-01-02 09:00:00,2005,1,2,0.8128091227480977,0.999737424686215,10.810183369610247
2005-01-02 10:00:00,2005-01-02 10:00:00,2005,1,2,0.13465119554164617,0.9997212706653522,10.13186390219517
2005-01-02 11:00:00,2005-01-02 11:00:00,2005,1,2,0.04261436650579953,0.9997046345258405,10.039660711764204
2005-01-02 12:00:00,2005-01-02 12:00:00,2005,1,2,0.45543721819909055,0.9996875162757026,10.452312380956117
2005-01-02 13:00:00,2005-01-02 13:00:00,2005,1,2,0.172213157612377,0.9996699159231939,10.168912316844317
2005-01-02 14:00:00,2005-01-02 14:00:00,2005,1,2,0.5684215049024516,0.9996518334768022,10.564939839670473
2005-01-02 15:00:00,2005-01-02 15:00:00,2005,1,2,0.5162188633831417,0.9996332689452478,10.51255155283562
2005-01-02 16:00:00,2005-01-02 16:00:00,2005,1,2,0.8902350271410437,0.9996142223374836,10.88637725051588
2005-01-02 17:00:00,2005-01-02 17:00:00,2005,1,2,0.3107638031994039,0.9995946936626949,10.306710739826354
2005-01-02 18:00:00,2005-01-02 18:00:00,2005,1,2,0.0450035184320291,0.9995746829302993,10.040750347735022
2005-01-02 19:00:00,2005-01-02 19:00:00,2005,1,2,0.7408131407124728,0.9995541901499472,10.736355042211944
2005-01-02 20:00:00,2005-01-02 20:00:00,2005,1,2,0.2764667322264973,0.9995332153315211,10.271798885541708
2005-01-02 21:00:00,2005-01-02 21:00:00,2005,1,2,0.8007597549766521,0.9995117584851364,10.795877339828017
2005-01-02 22:00:00,2005-01-02 22:00:00,2005,1,2,0.07257135377201462,0.9994898196211406,10.06746954998342
2005-01-02 23:00:00,2005-01-02 23:00:00,2005,1,2,0.48801518518707554,0.9994673987501137,10.482689172688213
2005-01-03 00:00:00,2005-01-03 00:00:00,2005,1,3,0.23115346020277117,0.9994444958828685,10.225598419031456
2005-01-03 01:00:00,2005-01-03 01:00:00,2005,1,3,0.7675192811552765,0.9994211110304497,10.761730391459775
2005-01-03 02:00:00,2005-01-03 02:00:00,2005,1,3,0.4119887241107648,0.999397244204135,10.405961166152116
2005-01-03 03:00:00,2005-01-03 03:00:00,2005,1,3,0.04832263521826752,0.999372895415434,10.042051589372607
2005-01-03 04:00:00,2005-01-03 04:00:00,2005,1,3,0.7463933790900308,0.999348064676089,10.73987402585092
2005-01-03 05:00:00,2005-01-03 05:00:00,2005,1,3,0.3655006442043821,0.999322751998075,10.35872816418513
2005-01-03 06:00:00,2005-01-03 06:00:00,2005,1,3,0.13521312549703957,0.9992969573935987,10.128182699433026
2005-01-03 07:00:00,2005-01-03 07:00:00,2005,1,3,0.06296531999592836,0.9992706808750998,10.055672128746927
2005-01-03 08:00:00,2005-01-03 08:00:00,2005,1,3,0.405513664176701,0.9992439224552503,10.397952888729202
2005-01-03 09:00:00,2005-01-03 09:00:00,2005,1,3,0.6806128436695187,0.9992166821469545,10.672779665139062
2005-01-03 10:00:00,2005-01-03 10:00:00,2005,1,3,0.8967856305267257,0.999188959963349,10.888675230160215
2005-01-03 11:00:00,2005-01-03 11:00:00,2005,1,3,0.772346262691413,0.9991607559178031,10.763953821869443
2005-01-03 12:00:00,2005-01-03 12:00:00,2005,1,3,0.40942297805493066,0.9991320700239181,10.400743678294113
2005-01-03 13:00:00,2005-01-03 13:00:00,2005,1,3,0.6849719413169486,0.9991029022955281,10.67600096427223
2005-01-03 14:00:00,2005-01-03 14:00:00,2005,1,3,0.1266816689495256,0.9990732527466991,10.117414196416515
2005-01-03 15:00:00,2005-01-03 15:00:00,2005,1,3,0.5101335760590925,0.9990431213917298,10.500564789976389
2005-01-03 16:00:00,2005-01-03 16:00:00,2005,1,3,0.5929251262205275,0.9990125082451511,10.583050208672038
2005-01-03 17:00:00,2005-01-03 17:00:00,2005,1,3,0.03543863348295129,0.9989814133217262,10.025252766700213
2005-01-03 18:00:00,2005-01-03 18:00:00,2005,1,3,0.5562858840842454,0.9989498366364509,10.545784250448753
2005-01-03 19:00:00,2005-01-03 19:00:00,2005,1,3,0.9811876154983256,0.998917778204553,10.970365397543857
2005-01-03 20:00:00,2005-01-03 20:00:00,2005,1,3,0.8783255731669352,0.9988852380414929,10.867177953581864
2005-01-03 21:00:00,2005-01-03 21:00:00,2005,1,3,0.5020074181119307,0.998852216162963,10.490529579741562
2005-01-03 22:00:00,2005-01-03 22:00:00,2005,1,3,0.44441481772908875,0.9988187125848885,10.432601943577973
2005-01-03 23:00:00,2005-01-03 23:00:00,2005,1,3,0.12015935142285539,0.9987847273234264,10.108006624657119
2005-01-04 00:00:00,2005-01-04 00:00:00,2005,1,4,0.2743039272071115,0.9987502603949663,10.261806531156774
2005-01-04 01:00:00,2005-01-04 01:00:00,2005,1,4,0.2090370205211457,0.9987153118161298,10.196190138682445
2005-01-04 02:00:00,2005-01-04 02:00:00,2005,1,4,0.2625453323774408,0.9986798816037711,10.249344148415151
2005-01-04 03:00:00,2005-01-04 03:00:00,2005,1,4,0.7067519885411397,0.9986439697749765,10.693191686290904
