datetime,datetime,year,month,day,random,sazonal,timeSeries
2008-01-01 00:00:00,2008-01-01 00:00:00,2008,1,1,0.8399605713791695,1.0,10.83996057137917
2008-01-01 01:00:00,2008-01-01 01:00:00,2008,1,1,0.9186081428061004,0.9999997588734665,10.918605731540765
2008-01-01 02:00:00,2008-01-01 02:00:00,2008,1,1,0.09804937066958641,0.9999990354939822,10.098039725609409
2008-01-01 03:00:00,2008-01-01 03:00:00,2008,1,1,0.11569544990899694,0.999997829861896,10.115673748527957
2008-01-01 04:00:00,2008-01-01 04:00:00,2008,1,1,0.2072739160348709,0.9999961419777894,10.207235335812765
2008-01-01 05:00:00,2008-01-01 05:00:00,2008,1,1,0.5181058659226426,0.9999939718424762,10.518045584347405
2008-01-01 06:00:00,2008-01-01 06:00:00,2008,1,1,0.4360584289776608,0.9999913194570031,10.435971623547692
2008-01-01 07:00:00,2008-01-01 07:00:00,2008,1,1,0.22459689374848835,0.9999881848226492,10.22447874197498
2008-01-01 08:00:00,2008-01-01 08:00:00,2008,1,1,0.3100891063972421,0.9999845679409262,10.309934785806504
2008-01-01 09:00:00,2008-01-01 09:00:00,2008,1,1,0.5160326360431087,0.9999804688135782,10.515837324178891
2008-01-01 10:00:00,2008-01-01 10:00:00,2008,1,1,0.22966187594400844,0.9999758874425823,10.229420750369831
2008-01-01 11:00:00,2008-01-01 11:00:00,2008,1,1,0.721550748130011,0.9999708238301476,10.721258986431486
2008-01-01 12:00:00,2008-01-01 12:00:00,2008,1,1,0.4602473795891009,0.9999652779787161,10.459900159376263
2008-01-01 13:00:00,2008-01-01 13:00:00,2008,1,1,0.8474513500333222,0.9999592498909624,10.847043848942947
2008-01-01 14:00:00,2008-01-01 14:00:00,2008,1,1,0.23856178400453898,0.9999527395697936,10.238089179702474
2008-01-01 15:00:00,2008-01-01 15:00:00,2008,1,1,0.7071737054141067,0.9999457470183493,10.7066311755976
2008-01-01 16:00:00,2008-01-01 16:00:00,2008,1,1,0.7989524331159482,0.9999382722400014,10.798335155515963
2008-01-01 17:00:00,2008-01-01 17:00:00,2008,1,1,0.2862560448473015,0.9999303152383551,10.285559197230851
2008-01-01 18:00:00,2008-01-01 18:00:00,2008,1,1,0.4026963237198581,0.9999218760172474,10.401915083892332
2008-01-01 19:00:00,2008-01-01 19:00:00,2008,1,1,0.8137211468189263,0.999912954580748,10.812850692626407
2008-01-01 20:00:00,2008-01-01 20:00:00,2008,1,1,0.9487460087030726,0.9999035509331596,10.947781518034668
2008-01-01 21:00:00,2008-01-01 21:00:00,2008,1,1,0.6979516344144308,0.9998936650790171,10.6968882852046
2008-01-01 22:00:00,2008-01-01 22:00:00,2008,1,1,0.26249291235262884,0.9998832970230879,10.261325882583508
2008-01-01 23:00:00,2008-01-01 23:00:00,2008,1,1,0.5634584511346841,0.9998724467703719,10.562182918838403
2008-01-02 00:00:00,2008-01-02 00:00:00,2008,1,2,0.4637445260397628,0.9998611143261019,10.462355669300782
2008-01-02 01:00:00,2008-01-02 01:00:00,2008,1,2,0.3972130251685563,0.9998492996957429,10.395706022125985
2008-01-02 02:00:00,2008-01-02 02:00:00,2008,1,2,0.9220267731087591,0.9998370028849926,10.920396801958686
2008-01-02 03:00:00,2008-01-02 03:00:00,2008,1,2,0.3683354565675152,0.999824223899781,10.366577695565324
2008-01-02 04:00:00,2008-01-02 04:00:00,2008,1,2,0.7580967841616336,0.9998109627462709,10.756206411624342
2008-01-02 05:00:00,2008-01-02 05:00:00,2008,1,2,0.7761170720282776,0.9997972194308576,10.774089266336855
2008-01-02 06:00:00,2008-01-02 06:00:00,2008,1,2,0.724448149918885,0.9997829939601689,10.722278089520573
2008-01-02 07:00:00,2008-01-02 07:00:00,2008,1,2,0.6205229758822185,0.999768286341065,10.618205839292868
2008-01-02 08:00:00,2008-01-02 08:00:00,2008,1,2,0.7696622909799385,0.9997530965806385,10.767193256786324
2008-01-02 09:00:00,2008-01-02 09:00:00,2008,1,2,0.7286791515608743,0.999737424686215,10.726053398423023
2008-01-02 10:00:00,2008-01-02 10:00:00,2008,1,2,0.6803731251211322,0.9997212706653522,10.677585831774655
2008-01-02 11:00:00,2008-01-02 11:00:00,2008,1,2,0.8136885739704741,0.9997046345258405,10.810734919228878
2008-01-02 12:00:00,2008-01-02 12:00:00,2008,1,2,0.3281385627587565,0.9996875162757026,10.325013725515783
2008-01-02 13:00:00,2008-01-02 13:00:00,2008,1,2,0.4967932422099456,0.9996699159231939,10.493492401441884
2008-01-02 14:00:00,2008-01-02 14:00:00,2008,1,2,0.339427677188159,0.9996518334768022,10.33594601195618
2008-01-02 15:00:00,2008-01-02 15:00:00,2008,1,2,0.9426059832324394,0.9996332689452478,10.938938672684918
2008-01-02 16:00:00,2008-01-02 16:00:00,2008,1,2,0.9310475266937095,0.9996142223374836,10.927189750068546
2008-01-02 17:00:00,2008-01-02 17:00:00,2008,1,2,0.6073331242274265,0.9995946936626949,10.603280060854377
2008-01-02 18:00:00,2008-01-02 18:00:00,2008,1,2,0.23020204460981208,0.9995746829302993,10.225948873912806
2008-01-02 19:00:00,2008-01-02 19:00:00,2008,1,2,0.6213201413717926,0.9995541901499472,10.616862042871265
2008-01-02 20:00:00,2008-01-02 20:00:00,2008,1,2,0.7645274193588381,0.9995332153315211,10.75985957267405
2008-01-02 21:00:00,2008-01-02 21:00:00,2008,1,2,0.4443957058251289,0.9995117584851364,10.439513290676492
2008-01-02 22:00:00,2008-01-02 22:00:00,2008,1,2,0.875083182625009,0.9994898196211406,10.869981378836414
2008-01-02 23:00:00,2008-01-02 23:00:00,2008,1,2,0.5633907397989474,0.9994673987501137,10.558064727300085
2008-01-03 00:00:00,2008-01-03 00:00:00,2008,1,3,0.5364034216447043,0.9994444958828685,10.53084838047339
2008-01-03 01:00:00,2008-01-03 01:00:00,2008,1,3,0.42043917821855936,0.9994211110304497,10.414650288523058
2008-01-03 02:00:00,2008-01-03 02:00:00,2008,1,3,0.4175582676788602,0.999397244204135,10.41153070972021
2008-01-03 03:00:00,2008-01-03 03:00:00,2008,1,3,0.7539894929269011,0.999372895415434,10.74771844708124
2008-01-03 04:00:00,2008-01-03 04:00:00,2008,1,3,0.9707622161250932,0.999348064676089,10.964242862885984
2008-01-03 05:00:00,2008-01-03 05:00:00,2008,1,3,0.4959757040150883,0.999322751998075,10.489203223995837
2008-01-03 06:00:00,2008-01-03 06:00:00,2008,1,3,0.6373128021743899,0.9992969573935987,10.630282376110378
2008-01-03 07:00:00,2008-01-03 07:00:00,2008,1,3,0.02742630138940405,0.9992706808750998,10.020133110140403
2008-01-03 08:00:00,2008-01-03 08:00:00,2008,1,3,0.23642921802929218,0.9992439224552503,10.228868442581794
2008-01-03 09:00:00,2008-01-03 09:00:00,2008,1,3,0.9063254980026152,0.9992166821469545,10.89849231947216
