datetime,datetime,year,month,day,random,sazonal,timeSeries
2009-01-01 00:00:00,2009-01-01 00:00:00,2009,1,1,0.35780748480093927,1.0,10.35780748480094
2009-01-01 01:00:00,2009-01-01 01:00:00,2009,1,1,0.8363024163301935,0.9999997588734665,10.836300005064858
2009-01-01 02:00:00,2009-01-01 02:00:00,2009,1,1,0.3089767304314269,0.9999990354939822,10.308967085371249
2009-01-01 03:00:00,2009-01-01 03:00:00,2009,1,1,0.9131541569911467,0.999997829861896,10.913132455610105
2009-01-01 04:00:00,2009-01-01 04:00:00,2009,1,1,0.7889842641464834,0.9999961419777894,10.788945683924377
2009-01-01 05:00:00,2009-01-01 05:00:00,2009,1,1,0.843004805503173,0.9999939718424762,10.842944523927935
2009-01-01 06:00:00,2009-01-01 06:00:00,2009,1,1,0.40765630304512024,0.9999913194570031,10.407569497615151
2009-01-01 07:00:00,2009-01-01 07:00:00,2009,1,1,0.8441210257367706,0.9999881848226492,10.844002873963262
2009-01-01 08:00:00,2009-01-01 08:00:00,2009,1,1,0.028680433116436532,0.9999845679409262,10.028526112525698
2009-01-01 09:00:00,2009-01-01 09:00:00,2009,1,1,0.4242085608079156,0.9999804688135782,10.424013248943698
2009-01-01 10:00:00,2009-01-01 10:00:00,2009,1,1,0.045147523045337756,0.9999758874425823,10.04490639747116
2009-01-01 11:00:00,2009-01-01 11:00:00,2009,1,1,0.3648166256056363,0.9999708238301476,10.364524863907112
2009-01-01 12:00:00,2009-01-01 12:00:00,2009,1,1,0.09571445797797551,0.9999652779787161,10.095367237765137
2009-01-01 13:00:00,2009-01-01 13:00:00,2009,1,1,0.5899847899999572,0.9999592498909624,10.589577288909581
2009-01-01 14:00:00,2009-01-01 14:00:00,2009,1,1,0.6922796632691233,0.9999527395697936,10.691807058967058
2009-01-01 15:00:00,2009-01-01 15:00:00,2009,1,1,0.6377396136120713,0.9999457470183493,10.637197083795565
2009-01-01 16:00:00,2009-01-01 16:00:00,2009,1,1,0.9384754229774341,0.9999382722400014,10.937858145377449
2009-01-01 17:00:00,2009-01-01 17:00:00,2009,1,1,0.4015934846592153,0.9999303152383551,10.400896637042766
2009-01-01 18:00:00,2009-01-01 18:00:00,2009,1,1,0.4218337991822756,0.9999218760172474,10.421052559354749
2009-01-01 19:00:00,2009-01-01 19:00:00,2009,1,1,0.6215761021978073,0.999912954580748,10.620705648005288
2009-01-01 20:00:00,2009-01-01 20:00:00,2009,1,1,0.14626044591916543,0.9999035509331596,10.145295955250763
2009-01-01 21:00:00,2009-01-01 21:00:00,2009,1,1,0.10198420830573274,0.9998936650790171,10.100920859095904
2009-01-01 22:00:00,2009-01-01 22:00:00,2009,1,1,0.20598095540851036,0.9998832970230879,10.204813925639389
2009-01-01 23:00:00,2009-01-01 23:00:00,2009,1,1,0.6313497489369418,0.9998724467703719,10.63007421664066
2009-01-02 00:00:00,2009-01-02 00:00:00,2009,1,2,0.5284800166540787,0.9998611143261019,10.527091159915098
2009-01-02 01:00:00,2009-01-02 01:00:00,2009,1,2,0.019950979232908228,0.9998492996957429,10.018443976190337
2009-01-02 02:00:00,2009-01-02 02:00:00,2009,1,2,0.4882070618851715,0.9998370028849926,10.486577090735098
